"x","y","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and","color_notes","location","above_ground_sighter","specific_location","running","chasing","climbing","eating","foraging","other_activities","kuks","quaas","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from","other_interactions","geocoded_column",":@computed_region_efsh_h5xi",":@computed_region_f5dn_yrer",":@computed_region_yeji_bk3q",":@computed_region_92fq_4b7q",":@computed_region_sbqj_enih"
"-73.9708549670788","40.7699587019058","7H-PM-1006-04","07H","PM","10062018","4","Adult","Gray",,"Gray+",,"Above Ground","12","on tree knob","false","false","false","false","false","sitting","false","false","false","false","false","false","true","false",,"POINT (-73.9708549670788 40.7699587019058)",,"19","4","19","13"
"-73.9639744005647","40.7825111950764","22F-AM-1007-01","22F","AM","10072018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","true","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9639744005647 40.7825111950764)",,"19","4","19","13"
"-73.9730277911422","40.7712145488828","7F-AM-1008-16","07F","AM","10082018","16","Juvenile","Gray",,"Gray+",,"Above Ground","2","tree","false","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9730277911422 40.7712145488828)",,"19","4","19","13"
"-73.9710541405708","40.7724691605718","10F-PM-1019-05","10F","PM","10192018","5","Adult","Black",,"Black+",,"Above Ground","10","Behind fence, tree","false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9710541405708 40.7724691605718)",,"19","4","19","13"
"-73.9761592532482","40.7747213585387","10A-AM-1006-04","10A","AM","10062018","4","Juvenile","Gray",,"Gray+",,"Above Ground","10","tree near large rock on Bridle Path","false","false","false","false","false","walking on branch","false","false","false","false","true","false","false","false",,"POINT (-73.9761592532482 40.7747213585387)",,"19","4","19","13"
"-73.9544007658685","40.7950689723135","38F-PM-1013-05","38F","PM","10132018","5","Juvenile","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true","being chased,was pushed by other squirrel","true","true","false","false","false","false","false","false",,"POINT (-73.9544007658685 40.7950689723135)",,"19","4","19","13"
"-73.9575986161364","40.799368134968","41B-PM-1014-01","41B","PM","10142018","1","Adult","Gray","White","Gray+White",,"Above Ground","25","Climbing tree","false","false","true","false","false","climbing (tree)","false","false","false","false","false","false","false","true",,"POINT (-73.9575986161364 40.799368134968)",,"19","4","19","13"
"-73.9607701370443","40.7955418990855","36A-PM-1013-07","36A","PM","10132018","7",,"Gray",,"Gray+",,"Ground Plane","FALSE","""FIELD""","false","true","false","false","false","chasing #8","false","false","false","false","false","false","false","true",,"POINT (-73.9607701370443 40.7955418990855)",,"19","4","19","13"
"-73.9764036522984","40.7705846185121","5C-AM-1006-05","05C","AM","10062018","5","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9764036522984 40.7705846185121)",,"19","4","19","13"
"-73.9589249555235","40.7908193284981","32E-PM-1017-03","32E","PM","10172018","3","Adult","Gray",,"Gray+",,"Above Ground","2","bottom of tree","false","false","false","true","false","still","false","false","false","false","false","false","true","false",,"POINT (-73.9589249555235 40.7908193284981)",,"19","4","19","13"
"-73.9634623418761","40.7917685404482","31A-PM-1017-04","31A","PM","10172018","4","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9634623418761 40.7917685404482)",,"19","4","19","13"
"-73.9521110154872","40.7978449143313","42G-AM-1018-03","42G","AM","10182018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false","stop to look at me—then ran","false","false","false","false","false","false","false","true",,"POINT (-73.9521110154872 40.7978449143313)",,"19","4","19","13"
"-73.9574809028248","40.7950013620207","37D-PM-1014-04","37D","PM","10142018","4","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","true","false","false","true","chasing (a chipmunk)","false","false","false","false","false","false","false","true",,"POINT (-73.9574809028248 40.7950013620207)",,"19","4","19","13"
"-73.967097592707","40.7854119342538","24B-AM-1013-01","24B","AM","10132018","1",,"Gray",,"Gray+",,"Above Ground","50",,"true","false","false","true","false","took nut to bury","false","false","false","false","true","false","false","true",,"POINT (-73.967097592707 40.7854119342538)",,"19","4","19","13"
"-73.9711318790279","40.7701941550273","7G-AM-1010-02","07G","AM","10102018","2","Adult","Gray",,"Gray+",,"Above Ground","3",,"true","false","false","false","false",,"false","false","false","false","true","false","false","true",,"POINT (-73.9711318790279 40.7701941550273)",,"19","4","19","13"
"-73.9763243383771","40.7705409315703","5C-PM-1010-13","05C","PM","10102018","13","Adult","Gray","White","Gray+White",,"Above Ground","20","way up a tree!","false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9763243383771 40.7705409315703)",,"19","4","19","13"
"-73.9651754464439","40.7755181941559","15I-AM-1008-01","15I","AM","10082018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","7","tree","false","false","true","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9651754464439 40.7755181941559)",,"19","4","19","13"
"-73.9700100617602","40.7815739959357","19B-PM-1018-01","19B","PM","10182018","1","Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",,"Above Ground","20",,"true","false","false","false","false","flying","false","false","false","false","false","false","false","false",,"POINT (-73.9700100617602 40.7815739959357)",,"19","4","19","13"
"-73.971905618214","40.776238547063","13D-PM-1018-10","13D","PM","10182018","10","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.971905618214 40.776238547063)",,"19","4","19","13"
"-73.9530040923555","40.7922896176936","36I-PM-1007-10","36I","PM","10072018","10","Juvenile","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","false","stole (found?) an entire sandwich","false","false","false","false","false","false","true","false",,"POINT (-73.9530040923555 40.7922896176936)",,"19","4","19","13"
"-73.9572093760529","40.7988487300216","41B-AM-1010-06","41B","AM","10102018","6","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Above Ground","6",,"false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9572093760529 40.7988487300216)",,"19","4","19","13"
"-73.9607746337979","40.7939581069382","35B-AM-1010-01","35B","AM","10102018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE","lawn","false","false","false","false","false","walking w/ something in mouth","false","false","false","false","false","false","true","false",,"POINT (-73.9607746337979 40.793958106938206)",,"19","4","19","13"
"-73.9566346046453","40.7973923396512","40D-PM-1013-01","40D","PM","10132018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9566346046453 40.7973923396512)",,"19","4","19","13"
"-73.9592038887673","40.796382675378","38B-PM-1018-02","38B","PM","10182018","2","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true","burying nut","false","false","false","false","false","false","false","false",,"POINT (-73.9592038887673 40.796382675378)",,"19","4","19","13"
"-73.9511118711108","40.7950813345902","40I-AM-1018-01","40I","AM","10182018","1","Adult","Cinnamon",,"Cinnamon+",,"Ground Plane","FALSE",,"true","false","false","false","true","begging","false","false","false","false","false","false","false","false",,"POINT (-73.9511118711108 40.7950813345902)",,"19","4","19","13"
"-73.9769939796382","40.7729537573035","7B-AM-1008-10","07B","AM","10082018","10","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9769939796382 40.7729537573035)",,"19","4","19","13"
"-73.9712527809516","40.7763310392591","13D-AM-1014-08","13D","AM","10142018","8","Adult","Gray","Cinnamon","Gray+Cinnamon","Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9712527809516 40.7763310392591)",,"19","4","19","13"
"-73.9671147090087","40.7772624641112","16G-AM-1010-03","16G","AM","10102018","3","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true","was hanging out w/ #2 until i showed up","true","false","false","false","false","false","false","true",,"POINT (-73.9671147090087 40.7772624641112)",,"19","4","19","13"
"-73.9588660250232","40.7982597947515","40A-AM-1010-03","40A","AM","10102018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","bottom of great hill","false","false","false","true","true",,"false","false","false","true","false","false","true","true","dog chased","POINT (-73.9588660250232 40.7982597947515)",,"19","4","19","13"
"-73.9651601541795","40.7761841788025","15I-PM-1012-07","15I","PM","10122018","7","Adult","Cinnamon",,"Cinnamon+",,"Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9651601541795 40.7761841788025)",,"19","4","19","13"
"-73.9792155473689","40.7693711799946","3B-PM-1007-11","03B","PM","10072018","11","Adult","Gray",,"Gray+",,"Above Ground","5","in tree","false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9792155473689 40.7693711799946)",,"19","4","19","13"
"-73.9664100504436","40.7828778892276","21D-AM-1008-02","21D","AM","10082018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9664100504436 40.7828778892276)",,"19","4","19","13"
"-73.9746229094643","40.7748467061969","10B-PM-1014-05","10B","PM","10142018","5","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","true","false","false","false","avoided people","POINT (-73.9746229094643 40.7748467061969)",,"19","4","19","13"
"-73.9705092958892","40.7761092972965","13E-PM-1008-07","13E","PM","10082018","7","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9705092958892 40.7761092972965)",,"19","4","19","13"
"-73.9581655949437","40.7997708190022","41A-PM-1007-06","41A","PM","10072018","6","Adult","Black",,"Black+",,"Ground Plane","FALSE",,"true","false","true","true","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9581655949437 40.7997708190022)",,"19","4","19","13"
"-73.9755560786227","40.7662992317575","2F-AM-1006-05","02F","AM","10062018","5","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false","curious but shy","POINT (-73.9755560786227 40.7662992317575)",,"19","4","19","13"
"-73.9696433533986","40.7828208083804","20B-AM-1007-01","20B","AM","10072018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true","quietly","false","false","false","false","false","false","true","false",,"POINT (-73.9696433533986 40.7828208083804)",,"19","4","19","13"
"-73.9664711607022","40.787896428768","26A-PM-1006-06","26A","PM","10062018","6","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","Tree 90th left 90th & 89","false","false","true","false","false",,"false","false","false","true","false","false","false","false","studying us looking for food","POINT (-73.9664711607022 40.787896428768)",,"19","4","19","13"
"-73.9575943815564","40.7933755266787","35E-PM-1006-07","35E","PM","10062018","7","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","true",,"POINT (-73.9575943815564 40.7933755266787)",,"19","4","19","13"
"-73.9694168118643","40.7728877377977","11G-PM-1013-01","11G","PM","10132018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","5","In the Woods/Brush","false","false","true","false","true",,"false","false","false","false","false","false","false","true","watching me","POINT (-73.9694168118643 40.7728877377977)",,"19","4","19","13"
"-73.9528682507794","40.7925807808307","36I-PM-1007-13","36I","PM","10072018","13","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","true","true","false","false",,"POINT (-73.9528682507794 40.7925807808307)",,"19","4","19","13"
"-73.9782417115139","40.7724665036447","7A-AM-1006-01","07A","AM","10062018","1","Adult","Gray","White","Gray+White",,"Above Ground","10","in tree","false","false","false","false","true",,"false","true","false","false","true","false","false","false","looked at us","POINT (-73.9782417115139 40.7724665036447)",,"19","4","19","13"
"-73.9721442939797","40.7700750802317","7G-PM-1018-03","07G","PM","10182018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9721442939797 40.7700750802317)",,"19","4","19","13"
"-73.969847380865","40.7769884612305","14E-AM-1008-05","14E","AM","10082018","5","Adult","Gray",,"Gray+",,"Above Ground","25",,"false","false","true","false","false","nest building","false","false","false","false","false","false","true","false",,"POINT (-73.969847380865 40.7769884612305)",,"19","4","19","13"
